Date	Time	Severity	Direction	Truck
20060614	1715	Property Damage	N	FALSE
20060614	1728	Complaint of Pain	N	FALSE
20060614	1836	Property Damage	S	FALSE
20060614	2205	Fatal	S	FALSE
20060615	0744	Property Damage	S	FALSE
20060615	1250	Property Damage	N	TRUE
20060615	1255	Property Damage	N	FALSE
20060615	1445	Complaint of Pain	S	TRUE
20060615	1620	Visible Injury	N	FALSE
20060616	1234	Property Damage	S	FALSE
20060616	1630	Property Damage	S	FALSE
20060616	1650	Property Damage	N	TRUE
20060617	0225	Property Damage	N	FALSE
20060617	1240	Property Damage	S	TRUE
20060617	1935	Property Damage	N	FALSE
20060617	2350	Property Damage	N	FALSE
20060617	2359	Property Damage	N	FALSE
20060618	0107	Property Damage	S	FALSE
20060618	0150	Property Damage	S	FALSE
20060618	0425	Property Damage	S	FALSE
20060618	0955	Visible Injury	S	FALSE
20060618	1655	Property Damage	S	FALSE
20060618	1740	Property Damage	S	FALSE
20060619	0830	Complaint of Pain	S	FALSE
20060619	1810	Complaint of Pain	S	FALSE
20060619	1915	Property Damage	S	FALSE
20060619	2220	Property Damage	S	TRUE
20060619	2255	Property Damage	S	FALSE
20060620	0830	Property Damage	N	TRUE
20060620	0930	Complaint of Pain	S	TRUE
20060620	1635	Property Damage	S	TRUE
20060620	1705	Property Damage	S	FALSE
20060620	2250	Property Damage	S	TRUE
20060621	0650	Complaint of Pain	S	FALSE
20060621	0730	Property Damage	S	TRUE
20060621	0805	Property Damage	S	FALSE
20060621	0825	Property Damage	N	TRUE
20060621	1600	Property Damage	S	TRUE
20060621	1957	Property Damage	N	FALSE
20060621	2135	Complaint of Pain	N	FALSE
20060622	0650	Property Damage	N	TRUE
20060622	0805	Property Damage	S	TRUE
20060622	1015	Property Damage	N	TRUE
20060622	1135	Property Damage	N	TRUE
20060622	1330	Property Damage	N	FALSE
20060622	1340	Property Damage	N	TRUE
20060622	1418	Property Damage	N	TRUE
20060622	1800	Property Damage	N	FALSE
20060622	1850	Property Damage	N	FALSE
20060622	2055	Complaint of Pain	N	FALSE
20060623	0025	Property Damage	S	FALSE
20060623	0245	Property Damage	S	FALSE
20060623	0345	Property Damage	S	FALSE
20060623	0650	Property Damage	N	TRUE
20060623	0720	Property Damage	S	TRUE
20060623	0908	Complaint of Pain	S	TRUE
20060623	0945	Property Damage	S	TRUE
20060623	1000	Property Damage	S	FALSE
20060623	1126	Property Damage	S	TRUE
20060623	1610	Property Damage	S	FALSE
20060623	1645	Property Damage	S	TRUE
20060623	1840	Property Damage	N	TRUE
20060623	2230	Complaint of Pain	S	TRUE
20060624	0015	Property Damage	S	FALSE
20060624	0525	Visible Injury	N	FALSE
20060624	0710	Property Damage	N	FALSE
20060624	1310	Property Damage	N	FALSE
20060624	2040	Property Damage	S	FALSE
20060625	0200	Property Damage	N	FALSE
20060625	0200	Complaint of Pain	S	FALSE
20060625	1525	Visible Injury	S	FALSE
20060625	1637	Property Damage	N	FALSE
20060625	1925	Visible Injury	N	FALSE
20060626	0700	Property Damage	S	FALSE
20060626	0858	Complaint of Pain	S	FALSE
20060626	1010	Property Damage	N	FALSE
20060626	1030	Visible Injury	N	FALSE
20060626	1050	Property Damage	N	FALSE
20060626	1115	Property Damage	S	TRUE
20060626	1125	Property Damage	S	TRUE
20060626	1345	Property Damage	S	FALSE
20060626	1700	Property Damage	N	FALSE
20060626	2350	Visible Injury	N	FALSE
20060627	0625	Property Damage	N	TRUE
20060627	0750	Complaint of Pain	S	FALSE
20060627	0830	Property Damage	S	FALSE
20060627	2055	Severe Injury	N	TRUE
20060627	2130	Property Damage	N	FALSE
20060627	2305	Visible Injury	N	FALSE
20060627	2348	Property Damage	N	FALSE
20060628	0840	Complaint of Pain	S	TRUE
20060628	1840	Property Damage	S	FALSE
20060628	2210	Property Damage	N	FALSE
20060629	0034	Property Damage	S	FALSE
20060629	0416	Property Damage	S	FALSE
20060629	0417	Fatal	S	FALSE
20060629	0417	Property Damage	S	FALSE
20060629	0418	Property Damage	S	FALSE
20060629	0500	Property Damage	S	TRUE
20060629	1320	Property Damage	N	FALSE
20060629	1410	Complaint of Pain	S	FALSE
20060629	1550	Property Damage	N	TRUE
20060629	1700	Property Damage	S	FALSE
20060629	1720	Property Damage	N	FALSE
20060629	2125	Property Damage	N	FALSE
20060629	2153	Complaint of Pain	N	FALSE
20060629	2154	Property Damage	N	FALSE
20060630	0115	Property Damage	S	FALSE
20060630	0300	Visible Injury	N	FALSE
20060630	1450	Property Damage	N	TRUE
20060630	1910	Property Damage	S	FALSE
20060630	2325	Visible Injury	S	FALSE
20060701	0035	Property Damage	N	FALSE
20060701	0745	Property Damage	S	FALSE
20060701	0950	Property Damage	N	TRUE
20060701	1245	Property Damage	N	TRUE
20060701	1315	Property Damage	S	FALSE
20060701	1730	Property Damage	N	FALSE
20060702	0900	Property Damage	N	FALSE
20060702	1640	Complaint of Pain	N	FALSE
20060702	2100	Property Damage	N	FALSE
20060702	2140	Complaint of Pain	S	FALSE
20060702	2300	Property Damage	N	FALSE
20060703	0120	Visible Injury	N	FALSE
20060703	0515	Property Damage	N	FALSE
20060703	0740	Property Damage	S	FALSE
20060703	0740	Property Damage	S	FALSE
20060703	0805	Complaint of Pain	N	FALSE
20060703	1055	Property Damage	S	FALSE
20060703	1440	Complaint of Pain	N	TRUE
20060703	1554	Property Damage	N	FALSE
20060703	1700	Complaint of Pain	S	FALSE
20060703	2015	Severe Injury	N	FALSE
20060703	2150	Property Damage	S	FALSE
20060704	0255	Property Damage	N	TRUE
20060704	1525	Property Damage	S	FALSE
20060705	0300	Property Damage	S	FALSE
20060705	0611	Fatal	S	FALSE
20060705	0640	Complaint of Pain	N	FALSE
20060705	0740	Property Damage	N	TRUE
20060705	0800	Visible Injury	S	TRUE
20060705	1110	Property Damage	S	FALSE
20060705	1450	Complaint of Pain	N	FALSE
20060705	1704	Property Damage	N	FALSE
20060705	1740	Property Damage	N	FALSE
20060705	2200	Property Damage	S	FALSE
20060705	2205	Complaint of Pain	S	FALSE
20060706	0725	Property Damage	S	FALSE
20060706	0745	Property Damage	N	FALSE
20060706	0840	Complaint of Pain	S	FALSE
20060706	1700	Property Damage	S	FALSE
20060706	1907	Property Damage	N	FALSE
20060707	0435	Property Damage	N	TRUE
20060707	0640	Property Damage	S	TRUE
20060707	0900	Property Damage	S	FALSE
20060707	0920	Property Damage	S	TRUE
20060707	1510	Property Damage	S	FALSE
20060707	1545	Property Damage	S	FALSE
20060707	1620	Complaint of Pain	N	FALSE
20060708	0222	Severe Injury	S	FALSE
20060708	0525	Property Damage	S	TRUE
20060708	1000	Complaint of Pain	S	FALSE
20060708	1111	Property Damage	N	FALSE
20060708	1940	Property Damage	N	FALSE
20060709	0145	Property Damage	N	FALSE
20060709	0147	Complaint of Pain	N	FALSE
20060709	0150	Visible Injury	N	FALSE
20060709	0152	Property Damage	N	FALSE
20060709	0205	Property Damage	N	FALSE
20060709	1827	Visible Injury	S	FALSE
20060710	0255	Property Damage	S	FALSE
20060710	0809	Property Damage	N	FALSE
20060710	0830	Visible Injury	N	FALSE
20060710	1805	Property Damage	S	FALSE
20060710	1900	Property Damage	S	FALSE
20060710	2000	Complaint of Pain	N	FALSE
20060711	0015	Visible Injury	N	FALSE
20060711	0019	Fatal	N	FALSE
20060711	0815	Property Damage	N	FALSE
20060711	1215	Property Damage	N	TRUE
20060711	1228	Property Damage	S	TRUE
20060711	1425	Property Damage	S	FALSE
20060711	1440	Visible Injury	S	TRUE
20060711	1500	Property Damage	N	FALSE
20060711	1505	Property Damage	N	TRUE
20060711	1720	Property Damage	N	FALSE
20060711	1845	Property Damage	S	FALSE
20060711	1950	Property Damage	N	FALSE
20060712	0220	Property Damage	N	FALSE
20060712	0415	Property Damage	S	FALSE
20060712	0732	Property Damage	S	FALSE
20060712	0900	Complaint of Pain	S	FALSE
20060712	1335	Property Damage	S	FALSE
20060713	0550	Property Damage	N	FALSE
20060713	0808	Complaint of Pain	S	FALSE
20060713	1415	Property Damage	N	FALSE
20060713	1600	Property Damage	S	FALSE
20060713	1610	Property Damage	N	TRUE
20060713	1745	Property Damage	S	FALSE
20060713	1810	Property Damage	N	FALSE
20060714	0445	Property Damage	N	FALSE
20060714	0925	Complaint of Pain	S	FALSE
20060714	1115	Property Damage	S	TRUE
20060714	1125	Property Damage	N	TRUE
20060714	1300	Complaint of Pain	S	FALSE
20060714	1553	Property Damage	S	FALSE
20060715	0018	Property Damage	N	FALSE
20060715	0305	Property Damage	N	FALSE
20060715	1444	Complaint of Pain	S	TRUE
20060715	1600	Property Damage	S	FALSE
20060715	1850	Complaint of Pain	S	FALSE
20060715	2055	Visible Injury	N	FALSE
20060715	2352	Property Damage	S	FALSE
20060716	0345	Property Damage	S	FALSE
20060716	1910	Complaint of Pain	N	FALSE
20060717	0225	Complaint of Pain	S	FALSE
20060717	1115	Visible Injury	S	TRUE
20060717	1300	Property Damage	S	TRUE
20060717	1510	Complaint of Pain	S	FALSE
20060717	1720	Property Damage	S	FALSE
20060718	0600	Property Damage	N	TRUE
20060718	0900	Property Damage	N	TRUE
20060718	1815	Property Damage	N	FALSE
20060719	0930	Property Damage	N	TRUE
20060719	1213	Property Damage	N	TRUE
20060719	1530	Property Damage	N	TRUE
20060719	1540	Property Damage	S	FALSE
20060719	1740	Property Damage	S	FALSE
20060719	1745	Property Damage	N	FALSE
20060720	0040	Property Damage	S	FALSE
20060720	0210	Complaint of Pain	S	FALSE
20060720	0212	Visible Injury	S	FALSE
20060720	0930	Visible Injury	N	TRUE
20060720	1415	Complaint of Pain	N	FALSE
20060720	1530	Property Damage	S	FALSE
20060720	1626	Property Damage	N	TRUE
20060720	1745	Complaint of Pain	N	FALSE
20060720	2130	Visible Injury	N	FALSE
20060720	2252	Property Damage	N	FALSE
20060721	0253	Severe Injury	S	FALSE
20060721	0550	Property Damage	N	FALSE
20060721	0650	Property Damage	S	FALSE
20060721	0850	Property Damage	N	TRUE
20060721	0958	Property Damage	S	FALSE
20060721	1055	Property Damage	N	TRUE
20060721	1115	Visible Injury	N	FALSE
20060721	1145	Property Damage	S	FALSE
20060721	1355	Property Damage	S	TRUE
20060721	1425	Property Damage	N	FALSE
20060721	1745	Property Damage	S	FALSE
20060721	1805	Property Damage	S	FALSE
20060721	2130	Property Damage	S	FALSE
20060721	2240	Visible Injury	N	FALSE
20060722	0840	Property Damage	N	TRUE
20060722	2329	Property Damage	S	FALSE
20060723	1525	Property Damage	S	FALSE
20060723	2356	Visible Injury	N	FALSE
20060724	0810	Property Damage	S	TRUE
20060724	1250	Complaint of Pain	N	FALSE
20060724	1310	Property Damage	N	FALSE
20060724	1430	Property Damage	N	TRUE
20060725	0330	Property Damage	S	TRUE
20060725	0840	Property Damage	S	TRUE
20060725	1230	Property Damage	S	FALSE
20060725	1800	Complaint of Pain	N	FALSE
20060725	2340	Visible Injury	S	FALSE
20060726	0245	Property Damage	S	FALSE
20060726	0820	Complaint of Pain	N	FALSE
20060726	0911	Complaint of Pain	N	FALSE
20060726	0920	Property Damage	N	FALSE
20060726	1150	Property Damage	N	TRUE
20060726	1730	Property Damage	N	FALSE
20060726	2035	Visible Injury	S	FALSE
20060726	2139	Property Damage	N	FALSE
20060726	2245	Property Damage	N	FALSE
20060727	0800	Property Damage	S	TRUE
20060727	1106	Complaint of Pain	S	TRUE
20060727	1159	Property Damage	N	TRUE
20060727	1315	Property Damage	S	TRUE
20060727	1318	Property Damage	N	TRUE
20060727	1330	Property Damage	N	FALSE
20060727	1400	Property Damage	N	TRUE
20060727	1605	Property Damage	N	FALSE
20060728	0538	Property Damage	S	FALSE
20060728	0539	Property Damage	S	FALSE
20060728	0540	Property Damage	S	FALSE
20060728	0541	Property Damage	S	FALSE
20060728	1425	Complaint of Pain	S	FALSE
20060728	1555	Property Damage	S	FALSE
20060728	1935	Property Damage	N	FALSE
20060728	2115	Property Damage	N	TRUE
20060729	1345	Property Damage	S	FALSE
20060730	0230	Property Damage	S	FALSE
20060730	0830	Visible Injury	S	FALSE
20060730	0935	Property Damage	N	FALSE
20060730	1737	Property Damage	N	TRUE
20060731	0005	Property Damage	S	FALSE
20060731	1030	Property Damage	S	TRUE
20060731	1610	Property Damage	S	FALSE
20060731	2100	Property Damage	N	FALSE
20060801	0620	Complaint of Pain	S	TRUE
20060801	1725	Property Damage	N	FALSE
20060801	1810	Property Damage	S	FALSE
20060801	1850	Complaint of Pain	N	FALSE
20060802	0740	Property Damage	N	FALSE
20060802	1120	Visible Injury	S	TRUE
20060802	1220	Property Damage	N	TRUE
20060802	1407	Property Damage	S	FALSE
20060803	1000	Property Damage	S	FALSE
20060803	1805	Property Damage	N	FALSE
20060804	0120	Property Damage	S	FALSE
20060804	0210	Visible Injury	N	FALSE
20060804	1040	Property Damage	N	FALSE
20060804	1250	Property Damage	S	TRUE
20060804	1525	Property Damage	N	FALSE
20060804	1730	Complaint of Pain	S	FALSE
20060805	0200	Property Damage	S	FALSE
20060805	0304	Complaint of Pain	N	FALSE
20060806	0025	Property Damage	S	FALSE
20060806	0144	Property Damage	S	FALSE
20060806	1251	Property Damage	S	FALSE
20060806	2255	Visible Injury	S	FALSE
20060807	1315	Property Damage	S	TRUE
20060807	1630	Property Damage	N	TRUE
20060807	1920	Property Damage	S	FALSE
20060807	2020	Property Damage	S	FALSE
20060808	0100	Property Damage	S	FALSE
20060808	0610	Property Damage	N	TRUE
20060808	0910	Property Damage	S	FALSE
20060808	1100	Property Damage	N	FALSE
20060808	1100	Property Damage	N	FALSE
20060808	1340	Property Damage	N	FALSE
20060808	1400	Property Damage	S	FALSE
20060808	1740	Complaint of Pain	S	FALSE
20060809	0630	Property Damage	N	FALSE
20060809	1445	Property Damage	N	FALSE
20060809	1550	Property Damage	S	FALSE
20060809	1730	Complaint of Pain	N	TRUE
20060810	1055	Severe Injury	S	TRUE
20060810	1300	Property Damage	S	FALSE
20060810	1545	Property Damage	S	TRUE
20060811	0818	Complaint of Pain	N	FALSE
20060811	0935	Complaint of Pain	S	FALSE
20060811	2000	Property Damage	N	FALSE
20060812	0310	Property Damage	N	FALSE
20060812	0429	Visible Injury	N	FALSE
20060812	0430	Property Damage	N	FALSE
20060812	0431	Complaint of Pain	N	FALSE
20060812	1032	Property Damage	S	FALSE
20060812	1130	Visible Injury	N	FALSE
20060812	1310	Property Damage	N	FALSE
20060812	1311	Property Damage	N	FALSE
20060813	0110	Severe Injury	N	FALSE
20060813	0825	Property Damage	S	FALSE
20060813	1305	Complaint of Pain	S	TRUE
20060813	1440	Property Damage	N	FALSE
20060813	2210	Visible Injury	S	TRUE
20060814	1130	Property Damage	S	TRUE
20060814	1655	Property Damage	S	TRUE
20060814	1705	Property Damage	N	FALSE
20060814	2110	Property Damage	S	TRUE
20060815	0115	Property Damage	N	TRUE
20060815	0930	Property Damage	N	TRUE
20060815	1610	Property Damage	S	FALSE
20060815	1735	Property Damage	N	FALSE
20060816	0525	Property Damage	N	FALSE
20060816	0645	Visible Injury	N	FALSE
20060816	0850	Property Damage	S	FALSE
20060816	0930	Property Damage	S	TRUE
20060816	0930	Property Damage	S	TRUE
20060816	1145	Property Damage	S	TRUE
20060816	1515	Property Damage	N	TRUE
20060816	1600	Complaint of Pain	N	FALSE
20060816	1615	Property Damage	N	FALSE
20060817	0845	Property Damage	S	TRUE
20060817	1045	Property Damage	S	TRUE
20060817	1100	Property Damage	S	TRUE
20060817	1335	Property Damage	S	FALSE
20060817	1505	Property Damage	S	TRUE
20060817	1550	Property Damage	S	FALSE
20060818	0600	Property Damage	S	FALSE
20060818	0750	Complaint of Pain	N	FALSE
20060818	0830	Property Damage	S	FALSE
20060818	1815	Property Damage	S	FALSE
20060818	2320	Property Damage	N	FALSE
20060818	2500	Property Damage	S	FALSE
20060819	0339	Property Damage	N	FALSE
20060819	0345	Fatal	N	FALSE
20060819	0850	Property Damage	N	TRUE
20060819	1630	Property Damage	N	FALSE
20060819	1740	Property Damage	N	FALSE
20060819	1958	Complaint of Pain	S	FALSE
20060819	2305	Property Damage	S	FALSE
20060819	2500	Property Damage	N	FALSE
20060820	0505	Property Damage	N	FALSE
20060820	0940	Complaint of Pain	N	FALSE
20060821	0605	Complaint of Pain	N	TRUE
20060821	2030	Visible Injury	S	FALSE
20060822	0655	Property Damage	N	FALSE
20060822	0740	Property Damage	S	FALSE
20060822	0755	Property Damage	S	FALSE
20060822	1500	Property Damage	N	TRUE
20060823	0739	Property Damage	S	FALSE
20060823	0945	Property Damage	S	FALSE
20060823	1141	Property Damage	S	TRUE
20060823	1715	Complaint of Pain	S	FALSE
20060823	2040	Property Damage	S	FALSE
20060824	0810	Property Damage	N	FALSE
20060824	1155	Complaint of Pain	N	TRUE
20060824	1515	Visible Injury	S	FALSE
20060824	1620	Property Damage	N	FALSE
20060824	1800	Property Damage	N	FALSE
20060825	0605	Property Damage	S	TRUE
20060825	0700	Property Damage	N	FALSE
20060825	1345	Property Damage	S	FALSE
20060825	1620	Property Damage	S	TRUE
20060825	1735	Property Damage	N	FALSE
20060825	1815	Property Damage	S	FALSE
20060825	1920	Property Damage	N	FALSE
20060825	1930	Property Damage	N	FALSE
20060826	0745	Property Damage	S	FALSE
20060826	1430	Complaint of Pain	S	FALSE
20060826	1630	Property Damage	N	FALSE
20060826	1730	Property Damage	S	FALSE
20060827	0909	Property Damage	N	FALSE
20060827	1258	Complaint of Pain	N	FALSE
20060827	1440	Property Damage	S	FALSE
20060827	2055	Property Damage	S	FALSE
20060828	0616	Severe Injury	N	FALSE
20060828	0730	Property Damage	S	FALSE
20060828	0731	Property Damage	S	FALSE
20060828	0732	Property Damage	S	FALSE
20060828	0830	Property Damage	N	FALSE
20060828	1000	Property Damage	N	TRUE
20060828	1155	Property Damage	S	TRUE
20060828	1350	Property Damage	S	TRUE
20060828	1445	Property Damage	N	TRUE
20060828	1715	Property Damage	S	TRUE
20060828	1720	Property Damage	S	TRUE
20060829	0550	Property Damage	S	FALSE
20060829	0731	Property Damage	S	FALSE
20060829	1225	Property Damage	S	FALSE
20060829	1635	Property Damage	S	TRUE
20060830	1325	Property Damage	S	TRUE
20060830	1415	Property Damage	S	FALSE
20060830	1525	Property Damage	S	TRUE
20060831	0840	Property Damage	S	FALSE
20060831	1133	Complaint of Pain	S	TRUE
20060831	1215	Complaint of Pain	S	FALSE
20060831	1505	Property Damage	N	FALSE
20060831	1525	Property Damage	S	FALSE
20060831	1721	Property Damage	S	FALSE
20060901	0730	Property Damage	S	TRUE
20060901	0743	Complaint of Pain	N	FALSE
20060901	0910	Visible Injury	S	TRUE
20060901	1130	Property Damage	S	TRUE
20060901	1320	Property Damage	S	TRUE
20060901	1335	Property Damage	S	FALSE
20060901	1525	Property Damage	S	FALSE
20060901	1645	Property Damage	S	FALSE
20060901	1650	Property Damage	S	FALSE
20060902	0150	Property Damage	S	FALSE
20060902	1325	Complaint of Pain	S	FALSE
20060902	1745	Complaint of Pain	S	FALSE
20060902	1750	Property Damage	S	FALSE
20060903	0350	Property Damage	N	FALSE
20060903	0353	Fatal	N	FALSE
20060903	1020	Property Damage	N	TRUE
20060903	1130	Complaint of Pain	N	FALSE
20060903	1155	Property Damage	N	FALSE
20060903	1530	Property Damage	N	FALSE
20060903	1538	Property Damage	S	FALSE
20060903	1940	Complaint of Pain	N	FALSE
20060904	1714	Complaint of Pain	N	FALSE
20060904	1730	Property Damage	S	FALSE
20060905	0740	Property Damage	N	FALSE
20060905	0830	Property Damage	S	TRUE
20060905	0845	Property Damage	S	TRUE
20060905	1145	Property Damage	S	FALSE
20060905	1420	Property Damage	S	FALSE
20060905	1630	Complaint of Pain	N	FALSE
20060905	1810	Property Damage	N	FALSE
20060906	0715	Property Damage	N	FALSE
20060906	1100	Property Damage	S	TRUE
20060906	1145	Property Damage	N	TRUE
20060906	1655	Property Damage	N	TRUE
20060906	1835	Property Damage	S	FALSE
20060907	0730	Property Damage	S	FALSE
20060907	1655	Complaint of Pain	S	FALSE
20060907	2050	Complaint of Pain	S	FALSE
20060907	2129	Property Damage	N	FALSE
20060908	1615	Property Damage	N	TRUE
20060908	1648	Property Damage	N	FALSE
20060908	2120	Complaint of Pain	S	FALSE
20060908	2150	Property Damage	S	FALSE
20060908	2155	Property Damage	S	FALSE
20060909	0210	Property Damage	N	FALSE
20060909	0520	Property Damage	N	TRUE
20060909	0910	Property Damage	N	TRUE
20060910	0220	Property Damage	S	FALSE
20060910	0223	Property Damage	S	FALSE
20060910	2255	Property Damage	S	FALSE
20060910	2335	Complaint of Pain	N	FALSE
20060911	0410	Property Damage	N	FALSE
20060911	0555	Property Damage	N	FALSE
20060911	0745	Property Damage	S	FALSE
20060911	1220	Property Damage	S	TRUE
20060911	1435	Property Damage	S	TRUE
20060912	0710	Property Damage	S	FALSE
20060912	1615	Complaint of Pain	S	FALSE
20060912	2125	Property Damage	S	FALSE
20060913	0015	Property Damage	N	TRUE
20060913	1319	Complaint of Pain	S	TRUE
20060913	1355	Severe Injury	S	FALSE
20060913	1600	Property Damage	N	FALSE
20060913	1700	Property Damage	N	TRUE
20060913	2022	Visible Injury	N	FALSE
20060914	0540	Property Damage	S	FALSE
20060914	0725	Visible Injury	S	FALSE
20060914	0849	Visible Injury	N	TRUE
20060914	0920	Visible Injury	S	TRUE
20060914	0920	Property Damage	S	FALSE
20060914	0955	Property Damage	S	TRUE
20060914	1535	Property Damage	N	FALSE
20060914	1810	Property Damage	S	TRUE
20060914	2115	Complaint of Pain	N	FALSE
20060915	0845	Complaint of Pain	N	FALSE
20060915	1150	Complaint of Pain	S	TRUE
20060915	1515	Property Damage	S	FALSE
20060915	1600	Property Damage	N	TRUE
20060915	1635	Property Damage	S	FALSE
20060915	1755	Property Damage	N	FALSE
20060915	1820	Property Damage	S	TRUE
20060915	1940	Property Damage	S	FALSE
20060916	1115	Property Damage	N	FALSE
20060916	1657	Property Damage	S	FALSE
20060917	0100	Complaint of Pain	S	FALSE
20060918	0725	Complaint of Pain	N	TRUE
20060918	0840	Property Damage	S	FALSE
20060918	1015	Property Damage	S	TRUE
20060918	1245	Property Damage	S	TRUE
20060919	0115	Property Damage	S	TRUE
20060919	0810	Visible Injury	N	FALSE
20060919	0815	Property Damage	S	FALSE
20060919	0835	Visible Injury	S	FALSE
20060919	0930	Property Damage	N	FALSE
20060920	0835	Complaint of Pain	N	FALSE
20060920	0920	Property Damage	N	TRUE
20060920	1100	Property Damage	S	TRUE
20060920	1110	Visible Injury	N	FALSE
20060920	1310	Complaint of Pain	S	FALSE
20060920	1629	Property Damage	N	FALSE
20060920	1830	Property Damage	N	FALSE
20060920	1925	Property Damage	N	FALSE
20060920	2030	Property Damage	S	FALSE
20060921	0644	Property Damage	N	FALSE
20060921	0810	Property Damage	N	FALSE
20060921	0814	Property Damage	N	FALSE
20060921	0820	Property Damage	N	FALSE
20060921	1232	Complaint of Pain	N	FALSE
20060921	1735	Property Damage	S	FALSE
20060922	0500	Property Damage	N	FALSE
20060922	0620	Property Damage	N	FALSE
20060922	0800	Property Damage	S	FALSE
20060922	0810	Complaint of Pain	S	FALSE
20060922	0915	Property Damage	S	FALSE
20060922	1530	Property Damage	N	FALSE
20060922	1550	Property Damage	S	FALSE
20060922	1830	Property Damage	N	FALSE
20060922	2040	Property Damage	S	FALSE
20060923	0020	Property Damage	N	FALSE
20060923	0355	Visible Injury	N	FALSE
20060923	0800	Complaint of Pain	N	TRUE
20060923	1800	Property Damage	S	FALSE
20060924	0215	Property Damage	N	FALSE
20060924	1240	Complaint of Pain	N	FALSE
20060924	1318	Property Damage	S	FALSE
20060924	1825	Property Damage	S	FALSE
20060924	2010	Property Damage	N	FALSE
20060925	0800	Visible Injury	S	FALSE
20060925	0925	Property Damage	N	FALSE
20060925	1445	Complaint of Pain	S	FALSE
20060925	1515	Property Damage	N	TRUE
20060925	1520	Property Damage	S	TRUE
20060925	1725	Property Damage	S	FALSE
20060925	1730	Property Damage	S	TRUE
20060925	1940	Property Damage	S	FALSE
20060925	2500	Property Damage	N	FALSE
20060926	0255	Visible Injury	N	FALSE
20060926	0555	Property Damage	S	TRUE
20060926	0630	Property Damage	S	FALSE
20060926	0852	Complaint of Pain	N	FALSE
20060926	1050	Property Damage	N	FALSE
20060926	1345	Complaint of Pain	N	FALSE
20060926	1440	Property Damage	N	FALSE
20060926	1620	Property Damage	N	FALSE
20060926	1700	Property Damage	S	FALSE
20060926	1755	Complaint of Pain	N	FALSE
20060926	1925	Property Damage	S	FALSE
20060927	0707	Property Damage	S	FALSE
20060927	0808	Visible Injury	S	FALSE
20060927	0830	Property Damage	N	TRUE
20060927	1340	Complaint of Pain	N	FALSE
20060927	1800	Property Damage	N	TRUE
20060927	2040	Property Damage	N	FALSE
20060927	2245	Property Damage	N	TRUE
20060928	0721	Property Damage	N	FALSE
20060928	0925	Property Damage	N	FALSE
20060928	1325	Visible Injury	N	FALSE
20060928	1445	Property Damage	S	FALSE
20060928	1458	Complaint of Pain	N	FALSE
20060929	0534	Property Damage	N	FALSE
20060929	0540	Property Damage	S	FALSE
20060929	0620	Visible Injury	N	TRUE
20060929	1420	Property Damage	S	FALSE
20060929	1515	Property Damage	S	FALSE
20060929	2128	Property Damage	N	FALSE
20060929	2244	Property Damage	N	FALSE
20060930	1425	Visible Injury	N	TRUE
20060930	1510	Severe Injury	N	FALSE
20061001	0210	Property Damage	N	FALSE
20061001	0945	Property Damage	S	FALSE
20061001	1010	Property Damage	S	FALSE
20061002	0105	Property Damage	N	FALSE
20061002	0540	Property Damage	S	TRUE
20061002	0630	Property Damage	S	FALSE
20061002	0640	Complaint of Pain	N	FALSE
20061002	1145	Property Damage	S	FALSE
20061002	1833	Complaint of Pain	N	FALSE
20061003	0700	Complaint of Pain	S	TRUE
20061004	0820	Property Damage	N	FALSE
20061004	0930	Property Damage	N	FALSE
20061004	1235	Property Damage	N	FALSE
20061004	1730	Complaint of Pain	S	FALSE
20061004	1750	Property Damage	N	FALSE
20061004	1800	Property Damage	N	TRUE
20061004	1940	Property Damage	S	FALSE
20061004	2020	Property Damage	N	FALSE
20061005	0730	Property Damage	N	FALSE
20061005	1003	Complaint of Pain	N	FALSE
20061005	1215	Property Damage	N	FALSE
20061005	2040	Visible Injury	N	FALSE
20061005	2110	Property Damage	S	FALSE
20061006	1135	Property Damage	S	TRUE
20061006	1344	Property Damage	S	FALSE
20061006	1540	Property Damage	N	FALSE
20061006	1600	Complaint of Pain	S	FALSE
20061006	1630	Visible Injury	S	FALSE
20061006	1930	Visible Injury	S	FALSE
20061007	0310	Visible Injury	S	FALSE
20061008	0330	Property Damage	S	FALSE
20061008	0615	Property Damage	S	FALSE
20061008	1910	Visible Injury	S	FALSE
20061008	2105	Visible Injury	S	FALSE
20061008	2130	Complaint of Pain	N	FALSE
20061008	2345	Property Damage	N	FALSE
20061009	0545	Visible Injury	N	TRUE
20061009	0630	Property Damage	S	TRUE
20061009	0645	Property Damage	N	FALSE
20061009	0710	Property Damage	N	FALSE
20061009	0758	Property Damage	N	TRUE
20061009	1224	Property Damage	S	FALSE
20061009	1225	Property Damage	S	FALSE
20061009	1645	Visible Injury	N	FALSE
20061009	1646	Property Damage	N	FALSE
20061009	1648	Property Damage	N	TRUE
20061010	0829	Property Damage	N	FALSE
20061010	0855	Complaint of Pain	S	FALSE
20061010	0910	Property Damage	N	FALSE
20061010	1420	Property Damage	N	FALSE
20061010	1440	Complaint of Pain	N	TRUE
20061011	0050	Property Damage	S	FALSE
20061011	0555	Property Damage	N	FALSE
20061011	0625	Property Damage	S	TRUE
20061011	0725	Property Damage	N	FALSE
20061011	1711	Property Damage	S	TRUE
20061011	2015	Property Damage	S	FALSE
20061012	1508	Complaint of Pain	S	FALSE
20061012	1545	Property Damage	N	TRUE
